Protein	Peptide	ctrl_CS52684_pos_SWATH	ctrl_CS53088_pos_SWATH	ctrl_CS53236_pos_SWATH	ctrl_CS53827_pos_SWATH	ctrl_CS53970_pos_SWATH	ctrl_CS55606_pos_SWATH	ctrl_CS55847_pos_SWATH	ctrl_CS56148_pos_SWATH	ctrl_CS56182_pos_SWATH	ctrl_CS56422_pos_SWATH	ctrl_CS56891_pos_SWATH	ctrl_CS57315_pos_SWATH-CS57315_pos_SWATH	ctrl_CS58504_pos_SWATH	ctrl_CS60089_pos_SWATH_2-CS60089_pos_SWATH	ctrl_CS60106_pos_SWATH-CS60106_pos_SWATH	ctrl_CS60365_pos_SWATH	ctrl_CS60557_pos_SWATH	ctrl_CS60976_pos_SWATH	ctrl_CS61323_pos_SWATH	ctrl_CS61791_pos_SWATH	PCV_PH697021_pos_SWATH	PCV_PH697025_pos_SWATH	PCV_PH697026_pos_SWATH	PCV_PH697043_pos_SWATH	PCV_PH697053_pos_SWATH_2	PCV_PH697071_pos_SWATH	CNV_PH697072_pos_SWATH	CNV_PH697073_pos_SWATH	PCV_PH697085_pos_SWATH-PH697085_pos_SWATH	CNV_PH697097_pos_SWATH	PCV_PH697098_pos_SWATH	PCV_PH697111_pos_SWATH	PCV_PH697115_pos_SWATH-PH697115_pos_SWATH	CNV_PH697119_pos_SWATH_2	CNV_PH697122_pos_SWATH	CNV_PH697129_pos_SWATH	CNV_PH697140_pos_SWATH-PH697140_pos_SWATH	PCV_PH697141_pos_SWATH	CNV_PH697146_pos_SWATH-PH697146_pos_SWATH	PCV_PH697154_pos_SWATH-PH697154_pos_SWATH	CNV_PH697159_pos_SWATH	PCV_PH697165_pos_SWATH-PH697165_pos_SWATH	CNV_PH697172_pos_SWATH	PCV_PH697182_pos_SWATH	CNV_PH697184_pos_SWATH_2	PCV_PH697186_pos_SWATH	PCV_PH697187_pos_SWATH	PCV_PH697206_pos_SWATH-PH697206_pos_SWATH	CNV_PH697211_pos_SWATH	CNV_PH697215_pos_SWATH	CNV_PH697217_pos_SWATH	PCV_PH697247_pos_SWATH-PH697247_pos_SWATH	CNV_PH697253_pos_SWATH	PCV_PH697257_pos_SWATH	CNV_PH697272_pos_SWATH	PCV_PH697285_pos_SWATH	CNV_PH697287_pos_SWATH-PH697287_pos_SWATH	CNV_PH697289_pos_SWATH	CNV_PH697291_pos_SWATH	CNV_PH697338_pos_SWATH_2	RT
C39H71O22P^M+K	740.285888671875	0	1392.7633	2970.172	1345.2899	1053.2069	0.0	846.4474	0.0	1567.8114	3691.9265	3643.526	0.0	1102.4111	0.0	0.0	0.0	0.0	0.0	0.0	2247.4802	0.0	0.0	2272.27	0.0	1573.003	3254.9832	0.0	0.0	0.0	0.0	2111.619	0.0	0.0	2314.3533	0.0	0.0	2927.512	0.0	1217.1256	1210.7772	0.0	0.0	0.0	0.0	3999.3787	2930.2214	3557.998	0.0	0.0	2248.0444	0.0	2138.9219	0.0	0.0	1729.0505	3947.4829999999997	0.0	0.0	0.0	0.0	313.16900000000004
C39H71O22P^M+K	852.299682617188	0	380.41006	857.1028	357.5224	311.75052	0.0	0.0	0.0	427.8324	1040.202	722.2658	0.0	323.29648	0.0	0.0	0.0	0.0	0.0	0.0	783.4994	0.0	0.0	763.7104	0.0	483.09064000000006	1050.1025	0.0	0.0	0.0	0.0	578.5522	0.0	0.0	574.429	0.0	0.0	670.9234	0.0	208.45102	0.0	0.0	0.0	0.0	0.0	989.4776	842.4710699999999	1051.9501	0.0	0.0	532.5716	0.0	610.7195	0.0	0.0	460.41458	1189.6825	0.0	0.0	0.0	0.0	313.16900000000004
C39H71O22P^M+K	869.3291015625	0	1281.8792	2731.8015	961.61597	1213.1613	0.0	904.1419999999999	0.0	1252.9371	3183.4768	2995.6592	0.0	842.30206	0.0	0.0	0.0	0.0	0.0	0.0	2206.6562	0.0	0.0	1699.6012	0.0	1433.2731	3649.107	0.0	0.0	0.0	0.0	1785.1791	0.0	0.0	2165.011	0.0	0.0	2715.7659999999996	0.0	1069.6943	1264.594	0.0	0.0	0.0	0.0	3539.1304	2592.3037	3385.0429999999997	0.0	0.0	1494.2769	0.0	2261.8428	0.0	0.0	1353.9376	3593.6858	0.0	0.0	0.0	0.0	313.16900000000004
C39H71O22P^M+K	926.347290039062	0	0.0	765.8785	145.09335	0.0	0.0	0.0	0.0	360.04852	352.31012000000004	705.0521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	511.3784	0.0	0.0	0.0	0.0	300.93646	693.2356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	631.5369999999999	0.0	0.0	1116.8945	0.0	300.93462999999997	276.4299	0.0	0.0	0.0	0.0	980.40936	459.14345999999995	628.743	0.0	0.0	252.14057999999997	0.0	576.0742	0.0	0.0	482.14426	809.72943	0.0	0.0	0.0	0.0	313.16900000000004
C39H71O22P^M+K	927.3347778320309	0	636.3868	1447.4073	468.84576	0.0	0.0	456.80147999999997	0.0	1123.7351	2059.2844	1967.4594	0.0	698.54224	0.0	0.0	0.0	0.0	0.0	0.0	1542.0388	0.0	0.0	1352.7848	0.0	745.2142	1693.0338	0.0	0.0	0.0	0.0	1003.0744599999999	0.0	0.0	1318.805	0.0	0.0	1472.1306	0.0	689.7261	0.0	0.0	0.0	0.0	0.0	2120.3594	1614.7383	1684.8472	0.0	0.0	1126.3103	0.0	1272.7859	0.0	0.0	896.6256	2373.923	0.0	0.0	0.0	0.0	313.16900000000004
C39H71O22P^M+K	944.360107421875	0	7304.47	13893.115	4942.487	6700.4346	0.0	3134.16	0.0	6251.201999999999	12957.979	17065.451	0.0	4264.0513	0.0	0.0	0.0	0.0	0.0	0.0	13263.777	0.0	0.0	10190.833	0.0	9481.348	17972.273	0.0	0.0	0.0	0.0	9956.179	0.0	0.0	10848.691	0.0	0.0	11608.213	0.0	4885.8506	7311.172	0.0	0.0	0.0	0.0	15360.333	14010.43	17397.445	0.0	0.0	9005.346	0.0	10697.446000000002	0.0	0.0	6741.9873	17378.717	0.0	0.0	0.0	0.0	313.16900000000004
C27H49N9O10S2^M+H	279.170867919922	223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.1031	0.0	0.0	0.0	230.93437000000003	0.0	0.0	0.0	0.0	0.0	0.0	520.491
C27H49N9O10S2^M+H	410.132904052734	279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.856995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.08575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.68616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	223.69543	0.0	0.0	0.0	48.057204999999996	0.0	0.0	0.0	0.0	0.0	0.0	520.491
C27H49N9O10S2^M+H	428.14114379882795	342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	302.20605	351.01596	0.0	0.0	0.0	0.0	0.0	0.0	179.74472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.84827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	310.3881	0.0	0.0	0.0	277.2185	0.0	0.0	0.0	0.0	0.0	0.0	520.491
C27H49N9O10S2^M+H	446.152099609375	725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	514.6573	428.43807999999996	0.0	0.0	0.0	0.0	0.0	0.0	441.26355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	370.10782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	515.99963	0.0	0.0	0.0	317.00177	0.0	0.0	0.0	0.0	0.0	0.0	520.491
C27H49N9O10S2^M+H	565.227203369141	223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.83306999999999	75.222725	0.0	0.0	0.0	0.0	0.0	0.0	159.8483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.6262	0.0	0.0	0.0	0.0	0.0	0.0	520.491
C27H49N9O10S2^M+H	575.20654296875	679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.73984	132.79735	0.0	0.0	0.0	0.0	0.0	0.0	265.2549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.73973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	435.31800000000004	0.0	0.0	0.0	218.1662	0.0	0.0	0.0	0.0	0.0	0.0	520.491
C27H49N9O10S2^M+H	593.220245361328	680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	394.08807	330.9582	0.0	0.0	0.0	0.0	0.0	0.0	374.99252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	442.07855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	903.42084	0.0	0.0	0.0	474.42096	0.0	0.0	0.0	0.0	0.0	0.0	520.491
C27H49N9O10S2^M+H	706.2992553710941	223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	335.60083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.99247999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.59044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	388.5297	0.0	0.0	0.0	136.64308	0.0	0.0	0.0	0.0	0.0	0.0	520.491
C27H49N9O10S2^M+H	724.316741943359	4573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4053.5234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4608.932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	520.491
C33H64NO9P^M+H	633.406494140625	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6737.1313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6116.7295	0.0	3342.8687	0.0	2134.7417	3084.2334	0.0	4878.5933	0.0	1625.2982	0.0	2910.2605	3895.8390000000004	0.0	5399.021	4016.18	1903.3019	624.501
C24H43N3O3^M+K	207.104949951172	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1896.4720000000002	0.0	0.0	0.0	0.0	0.0	0.0	636.762
C24H43N3O3^M+K	221.139007568359	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	324.94366	281.6776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	636.762
C24H43N3O3^M+K	233.12084197997999	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.23173	0.0	0.0	132.84966	0.0	0.0	0.0	0.0	0.0	0.0	636.762
C24H43N3O3^M+K	251.13185119628898	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.87493	0.0	0.0	1147.0797	0.0	0.0	0.0	0.0	0.0	0.0	636.762
C24H43N3O3^M+K	295.158111572266	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	541.28076	0.0	0.0	0.0	0.0	0.0	0.0	636.762
C24H43N3O3^M+K	383.209548950195	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	789.9914	0.0	0.0	0.0	0.0	0.0	0.0	636.762
C24H43N3O3^M+K	425.257202148438	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4865.329000000001	0.0	0.0	0.0	0.0	0.0	0.0	636.762
C24H43N3O3^M+K	460.294372558594	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.76575	0.0	0.0	2730.2983	0.0	0.0	0.0	0.0	0.0	0.0	636.762
C32H62NO8P^M+H	235.153015136719	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.742985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	642.65
C32H62NO8P^M+H	603.3951416015619	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	639.8087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	642.65
C42H82NO9P^M+H	203.16520690918	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1970.2449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1840.7794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1693.8005	0.0	0.0	0.0	0.0	1599.0729	0.0	0.0	0.0	0.0	0.0	2193.2114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	930.1039999999999
C42H82NO9P^M+H	217.18043518066398	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1016.66077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1026.6492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	901.0213	0.0	0.0	0.0	0.0	893.4211	0.0	0.0	0.0	0.0	0.0	1412.2623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	930.1039999999999
C31H50O3^M+K	509.336822509766	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1266.5284	0.0	3988.1116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	867.0085
C28H54NO8P^M+K	232.129112243652	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.257576	0.0	192.18022	66.0688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.33499	0.0	71.98644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.43895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.96056999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.06456	0.0	0.0	0.0	0.0	60.257797	339.126
C28H54NO8P^M+K	283.10516357421903	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292.08657999999997	0.0	238.7348	212.47247000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.85323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.61487	0.0	0.0	0.0	106.47393999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.27005	0.0	0.0	0.0	0.0	132.61746000000002	339.126
C28H54NO8P^M+K	289.149948120117	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187.58758999999998	0.0	476.0554	320.89307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.63457999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.17907999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234.66414	0.0	0.0	167.89178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.39146000000002	0.0	0.0	0.0	0.0	188.067	339.126
C28H54NO8P^M+K	314.169479370117	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203.04515	0.0	265.51324	328.35492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	314.5825	0.0	307.19537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196.28502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	400.33517	70.10223	0.0	0.0	146.84001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	419.36118	0.0	0.0	0.0	0.0	0.0	339.126
C28H54NO8P^M+K	354.176376342773	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.18665	0.0	267.15972999999997	193.12458999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222.76242000000002	0.0	104.203514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.26826000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	237.51852000000002	0.0	0.0	0.0	89.31855999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252.5375	0.0	0.0	0.0	0.0	177.57365	339.126
C28H54NO8P^M+K	400.18063354492205	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.67681	0.0	284.40665	268.72168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	276.06714	0.0	150.3238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.61911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.14952	141.98859	0.0	0.0	166.14893999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	276.2084	0.0	0.0	0.0	0.0	126.30667	339.126
C28H54NO8P^M+K	418.193206787109	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	435.59097	0.0	700.04065	544.6358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	811.5321	0.0	475.4512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	467.654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	387.06726000000003	193.38702	0.0	0.0	426.92532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	876.10046	0.0	0.0	0.0	0.0	413.20612	339.126
C28H54NO8P^M+K	428.21359252929705	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	244.65122999999997	0.0	286.15802	187.94562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	302.23297	0.0	187.65181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.68219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.1678	122.76295	0.0	0.0	130.51027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	375.30624	0.0	0.0	0.0	0.0	130.94781	339.126
C28H54NO8P^M+K	485.235412597656	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.37836000000001	0.0	364.82275	277.38986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	486.9448	0.0	243.315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.048	173.93068	0.0	0.0	121.97051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495.8197	0.0	0.0	0.0	0.0	182.95447	339.126
C28H54NO8P^M+K	584.306945800781	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.03206	0.0	346.21768	200.25381000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	353.04477	0.0	335.2876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	354.06737999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	260.6859	228.76106000000001	0.0	0.0	202.47212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	400.84885	0.0	0.0	0.0	0.0	343.31403	339.126
C28H54NO8P^M+K	602.316802978516	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3195.6736	339.126
C33H64NO8P^M+H	205.142333984375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208.9867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670.9730000000001
C33H64NO8P^M+H	235.152236938477	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188.01283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670.9730000000001
C33H64NO8P^M+H	249.168121337891	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.36047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670.9730000000001
C33H64NO8P^M+H	293.196029663086	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.27585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670.9730000000001
C33H64NO8P^M+H	337.222732543945	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.76144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670.9730000000001
C33H64NO8P^M+H	617.4130859375	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1039.9423	0.0	1419.1670000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670.9730000000001
